,subject,predicate,object
431,data:titanic:passenger:-1,is_married_to,data:titanic:passenger:48
432,data:titanic:passenger:49,is_a,https://en.wikipedia.org/wiki/Man
433,data:titanic:passenger:49,has_a_name,Thomas Drake Martinez Cardeza
434,data:titanic:passenger:49,has_a_marital_status,Unknown
435,data:titanic:passenger:49,has_an_age_of,36.0
436,data:titanic:passenger:49,stayed_in,data:titanic:cabin:B51 B53 B55
437,data:titanic:ticketPC 17755,cost,512.3292
438,data:titanic:passenger:49,purchased,data:titanic:ticketPC 17755
439,data:titanic:ticketPC 17755,has_a_cabin,data:titanic:cabin:B51 B53 B55
440,data:titanic:passenger:50,is_a,https://en.wikipedia.org/wiki/Woman
441,data:titanic:passenger:50,has_a_name,James Warburton Martinez \(Charlotte Wardle Drake\) Cardeza
442,data:titanic:passenger:50,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
443,data:titanic:passenger:50,is_married_to,James Cardeza
444,data:titanic:passenger:50,has_an_age_of,58.0
445,data:titanic:passenger:50,stayed_in,data:titanic:cabin:B51 B53 B55
446,data:titanic:ticketPC 17755,cost,512.3292
447,data:titanic:passenger:50,purchased,data:titanic:ticketPC 17755
448,data:titanic:ticketPC 17755,has_a_cabin,data:titanic:cabin:B51 B53 B55
449,data:titanic:passenger:50,travel_with,data:titanic:passenger:-1
450,data:titanic:passenger:-1,travel_with,data:titanic:passenger:50
451,data:titanic:passenger:-1,is_married_to,data:titanic:passenger:50
452,data:titanic:passenger:51,is_a,https://en.wikipedia.org/wiki/Man
453,data:titanic:passenger:51,has_a_name,Frans Olof Carlsson
454,data:titanic:passenger:51,has_a_marital_status,Unknown
455,data:titanic:passenger:51,has_an_age_of,33.0
456,data:titanic:passenger:51,stayed_in,data:titanic:cabin:B51 B53 B55
457,data:titanic:ticket695,cost,5.0
458,data:titanic:passenger:51,purchased,data:titanic:ticket695
459,data:titanic:ticket695,has_a_cabin,data:titanic:cabin:B51 B53 B55
460,data:titanic:passenger:52,is_a,https://en.wikipedia.org/wiki/Man
461,data:titanic:passenger:52,has_a_name,Francisco M Carrau
462,data:titanic:passenger:52,has_a_marital_status,Unknown
463,data:titanic:passenger:52,has_an_age_of,28.0
464,data:titanic:passenger:52,stayed_in,data:titanic:cabin:unknown
465,data:titanic:ticket113059,cost,47.1
466,data:titanic:passenger:52,purchased,data:titanic:ticket113059
467,data:titanic:ticket113059,has_a_cabin,data:titanic:cabin:unknown
468,data:titanic:passenger:53,is_a,https://en.wikipedia.org/wiki/Man
469,data:titanic:passenger:53,has_a_name,Jose Pedro Carrau
470,data:titanic:passenger:53,has_a_marital_status,Unknown
471,data:titanic:passenger:53,has_an_age_of,17.0
472,data:titanic:passenger:53,stayed_in,data:titanic:cabin:unknown
473,data:titanic:ticket113059,cost,47.1
474,data:titanic:passenger:53,purchased,data:titanic:ticket113059
475,data:titanic:ticket113059,has_a_cabin,data:titanic:cabin:unknown
476,data:titanic:passenger:54,is_a,https://en.wikipedia.org/wiki/Man
477,data:titanic:passenger:54,has_a_name,William Thornton II Carter
478,data:titanic:passenger:54,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
479,data:titanic:passenger:54,has_an_age_of,11.0
480,data:titanic:passenger:54,stayed_in,data:titanic:cabin:B96 B98
481,data:titanic:ticket113760,cost,120.0
482,data:titanic:passenger:54,purchased,data:titanic:ticket113760
483,data:titanic:ticket113760,has_a_cabin,data:titanic:cabin:B96 B98
484,data:titanic:passenger:55,is_a,https://en.wikipedia.org/wiki/Woman
485,data:titanic:passenger:55,has_a_name,Lucile Polk Carter
486,data:titanic:passenger:55,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
487,data:titanic:passenger:55,has_an_age_of,14.0
488,data:titanic:passenger:55,stayed_in,data:titanic:cabin:B96 B98
489,data:titanic:ticket113760,cost,120.0
490,data:titanic:passenger:55,purchased,data:titanic:ticket113760
491,data:titanic:ticket113760,has_a_cabin,data:titanic:cabin:B96 B98
492,data:titanic:passenger:56,is_a,https://en.wikipedia.org/wiki/Man
493,data:titanic:passenger:56,has_a_name,William Ernest Carter
494,data:titanic:passenger:56,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
495,data:titanic:passenger:56,has_an_age_of,36.0
496,data:titanic:passenger:56,stayed_in,data:titanic:cabin:B96 B98
497,data:titanic:ticket113760,cost,120.0
498,data:titanic:passenger:56,purchased,data:titanic:ticket113760
499,data:titanic:ticket113760,has_a_cabin,data:titanic:cabin:B96 B98
500,data:titanic:passenger:57,is_a,https://en.wikipedia.org/wiki/Woman
501,data:titanic:passenger:57,has_a_name,William Ernest \(Lucile Polk\) Carter
502,data:titanic:passenger:57,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
503,data:titanic:passenger:57,is_married_to,William Carter
504,data:titanic:passenger:57,has_an_age_of,36.0
505,data:titanic:passenger:57,stayed_in,data:titanic:cabin:B96 B98
506,data:titanic:ticket113760,cost,120.0
507,data:titanic:passenger:57,purchased,data:titanic:ticket113760
508,data:titanic:ticket113760,has_a_cabin,data:titanic:cabin:B96 B98
509,data:titanic:passenger:57,travel_with,data:titanic:passenger:-1
510,data:titanic:passenger:-1,travel_with,data:titanic:passenger:57
511,data:titanic:passenger:-1,is_married_to,data:titanic:passenger:57
512,data:titanic:passenger:58,is_a,https://en.wikipedia.org/wiki/Man
513,data:titanic:passenger:58,has_a_name,Howard Brown Case
514,data:titanic:passenger:58,has_a_marital_status,Unknown
515,data:titanic:passenger:58,has_an_age_of,49.0
516,data:titanic:passenger:58,stayed_in,data:titanic:cabin:unknown
517,data:titanic:ticket19924,cost,26.0
518,data:titanic:passenger:58,purchased,data:titanic:ticket19924
519,data:titanic:ticket19924,has_a_cabin,data:titanic:cabin:unknown
520,data:titanic:passenger:59,is_a,https://en.wikipedia.org/wiki/Woman
521,data:titanic:passenger:59,has_a_name,Henry Arthur Jr \(Eleanor Genevieve Fosdick\) Cassebeer
522,data:titanic:passenger:59,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
523,data:titanic:passenger:59,is_married_to,Henry Cassebeer
524,data:titanic:passenger:59,has_an_age_of,Unknown
525,data:titanic:passenger:59,stayed_in,data:titanic:cabin:unknown
526,data:titanic:ticket17770,cost,27.7208
527,data:titanic:passenger:59,purchased,data:titanic:ticket17770
528,data:titanic:ticket17770,has_a_cabin,data:titanic:cabin:unknown
529,data:titanic:passenger:59,travel_with,data:titanic:passenger:-1
530,data:titanic:passenger:-1,travel_with,data:titanic:passenger:59
531,data:titanic:passenger:-1,is_married_to,data:titanic:passenger:59
532,data:titanic:passenger:60,is_a,https://en.wikipedia.org/wiki/Man
533,data:titanic:passenger:60,has_a_name,Tyrell William Cavendish
534,data:titanic:passenger:60,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
535,data:titanic:passenger:60,has_an_age_of,36.0
536,data:titanic:passenger:60,stayed_in,data:titanic:cabin:C46
537,data:titanic:ticket19877,cost,78.85
538,data:titanic:passenger:60,purchased,data:titanic:ticket19877
539,data:titanic:ticket19877,has_a_cabin,data:titanic:cabin:C46
540,data:titanic:passenger:61,is_a,https://en.wikipedia.org/wiki/Woman
541,data:titanic:passenger:61,has_a_name,Tyrell William \(Julia Florence Siegel\) Cavendish
542,data:titanic:passenger:61,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
543,data:titanic:passenger:61,is_married_to,Tyrell Cavendish
544,data:titanic:passenger:61,has_an_age_of,76.0
545,data:titanic:passenger:61,stayed_in,data:titanic:cabin:C46
546,data:titanic:ticket19877,cost,78.85
547,data:titanic:passenger:61,purchased,data:titanic:ticket19877
548,data:titanic:ticket19877,has_a_cabin,data:titanic:cabin:C46
549,data:titanic:passenger:61,travel_with,"data:titanic:passenger:Index([60], dtype='int64')"
550,"data:titanic:passenger:Index([60], dtype='int64')",travel_with,data:titanic:passenger:61
551,"data:titanic:passenger:Index([60], dtype='int64')",is_married_to,data:titanic:passenger:61
552,data:titanic:passenger:62,is_a,https://en.wikipedia.org/wiki/Man
553,data:titanic:passenger:62,has_a_name,Herbert Fuller Chaffee
554,data:titanic:passenger:62,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
555,data:titanic:passenger:62,has_an_age_of,46.0
556,data:titanic:passenger:62,stayed_in,data:titanic:cabin:E31
557,data:titanic:ticketW.E.P. 5734,cost,61.175
558,data:titanic:passenger:62,purchased,data:titanic:ticketW.E.P. 5734
559,data:titanic:ticketW.E.P. 5734,has_a_cabin,data:titanic:cabin:E31
560,data:titanic:passenger:63,is_a,https://en.wikipedia.org/wiki/Woman
561,data:titanic:passenger:63,has_a_name,Herbert Fuller \(Carrie Constance Toogood\) Chaffee
562,data:titanic:passenger:63,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
563,data:titanic:passenger:63,is_married_to,Herbert Chaffee
564,data:titanic:passenger:63,has_an_age_of,47.0
565,data:titanic:passenger:63,stayed_in,data:titanic:cabin:E31
566,data:titanic:ticketW.E.P. 5734,cost,61.175
567,data:titanic:passenger:63,purchased,data:titanic:ticketW.E.P. 5734
568,data:titanic:ticketW.E.P. 5734,has_a_cabin,data:titanic:cabin:E31
569,data:titanic:passenger:63,travel_with,"data:titanic:passenger:Index([62], dtype='int64')"
570,"data:titanic:passenger:Index([62], dtype='int64')",travel_with,data:titanic:passenger:63
571,"data:titanic:passenger:Index([62], dtype='int64')",is_married_to,data:titanic:passenger:63
572,data:titanic:passenger:64,is_a,https://en.wikipedia.org/wiki/Man
573,data:titanic:passenger:64,has_a_name,Norman Campbell Chambers
574,data:titanic:passenger:64,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
575,data:titanic:passenger:64,has_an_age_of,27.0
576,data:titanic:passenger:64,stayed_in,data:titanic:cabin:E8
577,data:titanic:ticket113806,cost,53.1
578,data:titanic:passenger:64,purchased,data:titanic:ticket113806
579,data:titanic:ticket113806,has_a_cabin,data:titanic:cabin:E8
580,data:titanic:passenger:65,is_a,https://en.wikipedia.org/wiki/Woman
581,data:titanic:passenger:65,has_a_name,Norman Campbell \(Bertha Griggs\) Chambers
582,data:titanic:passenger:65,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
583,data:titanic:passenger:65,is_married_to,Norman Chambers
584,data:titanic:passenger:65,has_an_age_of,33.0
585,data:titanic:passenger:65,stayed_in,data:titanic:cabin:E8
586,data:titanic:ticket113806,cost,53.1
587,data:titanic:passenger:65,purchased,data:titanic:ticket113806
588,data:titanic:ticket113806,has_a_cabin,data:titanic:cabin:E8
589,data:titanic:passenger:65,travel_with,"data:titanic:passenger:Index([64], dtype='int64')"
590,"data:titanic:passenger:Index([64], dtype='int64')",travel_with,data:titanic:passenger:65
591,"data:titanic:passenger:Index([64], dtype='int64')",is_married_to,data:titanic:passenger:65
592,data:titanic:passenger:66,is_a,https://en.wikipedia.org/wiki/Woman
593,data:titanic:passenger:66,has_a_name,Victorine Chaudanson
594,data:titanic:passenger:66,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
595,data:titanic:passenger:66,has_an_age_of,36.0
596,data:titanic:passenger:66,stayed_in,data:titanic:cabin:B61
597,data:titanic:ticketPC 17608,cost,262.375
598,data:titanic:passenger:66,purchased,data:titanic:ticketPC 17608
599,data:titanic:ticketPC 17608,has_a_cabin,data:titanic:cabin:B61
600,data:titanic:passenger:67,is_a,https://en.wikipedia.org/wiki/Woman
601,data:titanic:passenger:67,has_a_name,Gladys Cherry
602,data:titanic:passenger:67,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
603,data:titanic:passenger:67,has_an_age_of,30.0
604,data:titanic:passenger:67,stayed_in,data:titanic:cabin:B77
605,data:titanic:ticket110152,cost,86.5
606,data:titanic:passenger:67,purchased,data:titanic:ticket110152
607,data:titanic:ticket110152,has_a_cabin,data:titanic:cabin:B77
608,data:titanic:passenger:68,is_a,https://en.wikipedia.org/wiki/Man
609,data:titanic:passenger:68,has_a_name,Paul Romaine Chevre
610,data:titanic:passenger:68,has_a_marital_status,Unknown
611,data:titanic:passenger:68,has_an_age_of,45.0
612,data:titanic:passenger:68,stayed_in,data:titanic:cabin:A9
613,data:titanic:ticketPC 17594,cost,29.7
614,data:titanic:passenger:68,purchased,data:titanic:ticketPC 17594
615,data:titanic:ticketPC 17594,has_a_cabin,data:titanic:cabin:A9
616,data:titanic:passenger:69,is_a,https://en.wikipedia.org/wiki/Woman
617,data:titanic:passenger:69,has_a_name,\(Edith Martha Bowerman\) Chibnall
618,data:titanic:passenger:69,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
619,data:titanic:passenger:69,is_married_to,\(Edith Chibnall
620,data:titanic:passenger:69,has_an_age_of,Unknown
621,data:titanic:passenger:69,stayed_in,data:titanic:cabin:E33
622,data:titanic:ticket113505,cost,55.0
623,data:titanic:passenger:69,purchased,data:titanic:ticket113505
624,data:titanic:ticket113505,has_a_cabin,data:titanic:cabin:E33
625,data:titanic:passenger:69,travel_with,data:titanic:passenger:-1
626,data:titanic:passenger:-1,travel_with,data:titanic:passenger:69
627,data:titanic:passenger:-1,is_married_to,data:titanic:passenger:69
628,data:titanic:passenger:70,is_a,https://en.wikipedia.org/wiki/Man
629,data:titanic:passenger:70,has_a_name,Roderick Robert Crispin Chisholm
630,data:titanic:passenger:70,has_a_marital_status,Unknown
631,data:titanic:passenger:70,has_an_age_of,Unknown
632,data:titanic:passenger:70,stayed_in,data:titanic:cabin:unknown
633,data:titanic:ticket112051,cost,0.0
634,data:titanic:passenger:70,purchased,data:titanic:ticket112051
635,data:titanic:ticket112051,has_a_cabin,data:titanic:cabin:unknown
636,data:titanic:passenger:71,is_a,https://en.wikipedia.org/wiki/Man
637,data:titanic:passenger:71,has_a_name,Walter Miller Clark
638,data:titanic:passenger:71,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
639,data:titanic:passenger:71,has_an_age_of,27.0
640,data:titanic:passenger:71,stayed_in,data:titanic:cabin:C89
641,data:titanic:ticket13508,cost,136.7792
642,data:titanic:passenger:71,purchased,data:titanic:ticket13508
643,data:titanic:ticket13508,has_a_cabin,data:titanic:cabin:C89
644,data:titanic:passenger:72,is_a,https://en.wikipedia.org/wiki/Woman
645,data:titanic:passenger:72,has_a_name,Walter Miller \(Virginia McDowell\) Clark
646,data:titanic:passenger:72,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
647,data:titanic:passenger:72,is_married_to,Walter Clark
648,data:titanic:passenger:72,has_an_age_of,26.0
649,data:titanic:passenger:72,stayed_in,data:titanic:cabin:C89
650,data:titanic:ticket13508,cost,136.7792
651,data:titanic:passenger:72,purchased,data:titanic:ticket13508
652,data:titanic:ticket13508,has_a_cabin,data:titanic:cabin:C89
653,data:titanic:passenger:72,travel_with,"data:titanic:passenger:Index([71], dtype='int64')"
654,"data:titanic:passenger:Index([71], dtype='int64')",travel_with,data:titanic:passenger:72
655,"data:titanic:passenger:Index([71], dtype='int64')",is_married_to,data:titanic:passenger:72
656,data:titanic:passenger:73,is_a,https://en.wikipedia.org/wiki/Woman
657,data:titanic:passenger:73,has_a_name,Alice Cleaver
658,data:titanic:passenger:73,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
659,data:titanic:passenger:73,has_an_age_of,22.0
660,data:titanic:passenger:73,stayed_in,data:titanic:cabin:unknown
661,data:titanic:ticket113781,cost,151.55
662,data:titanic:passenger:73,purchased,data:titanic:ticket113781
663,data:titanic:ticket113781,has_a_cabin,data:titanic:cabin:unknown
664,data:titanic:passenger:74,is_a,https://en.wikipedia.org/wiki/Man
665,data:titanic:passenger:74,has_a_name,George Quincy Clifford
666,data:titanic:passenger:74,has_a_marital_status,Unknown
667,data:titanic:passenger:74,has_an_age_of,Unknown
668,data:titanic:passenger:74,stayed_in,data:titanic:cabin:A14
669,data:titanic:ticket110465,cost,52.0
670,data:titanic:passenger:74,purchased,data:titanic:ticket110465
671,data:titanic:ticket110465,has_a_cabin,data:titanic:cabin:A14
672,data:titanic:passenger:75,is_a,https://en.wikipedia.org/wiki/Man
673,data:titanic:passenger:75,has_a_name,Edward Pomeroy Colley
674,data:titanic:passenger:75,has_a_marital_status,Unknown
675,data:titanic:passenger:75,has_an_age_of,47.0
676,data:titanic:passenger:75,stayed_in,data:titanic:cabin:E58
677,data:titanic:ticket5727,cost,25.5875
678,data:titanic:passenger:75,purchased,data:titanic:ticket5727
679,data:titanic:ticket5727,has_a_cabin,data:titanic:cabin:E58
680,data:titanic:passenger:76,is_a,https://en.wikipedia.org/wiki/Woman
681,data:titanic:passenger:76,has_a_name,Sara Rebecca Compton
682,data:titanic:passenger:76,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
683,data:titanic:passenger:76,has_an_age_of,39.0
684,data:titanic:passenger:76,stayed_in,data:titanic:cabin:E49
685,data:titanic:ticketPC 17756,cost,83.1583
686,data:titanic:passenger:76,purchased,data:titanic:ticketPC 17756
687,data:titanic:ticketPC 17756,has_a_cabin,data:titanic:cabin:E49
688,data:titanic:passenger:77,is_a,https://en.wikipedia.org/wiki/Man
689,data:titanic:passenger:77,has_a_name,Alexander Taylor Jr Compton
690,data:titanic:passenger:77,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
691,data:titanic:passenger:77,has_an_age_of,37.0
692,data:titanic:passenger:77,stayed_in,data:titanic:cabin:E52
693,data:titanic:ticketPC 17756,cost,83.1583
694,data:titanic:passenger:77,purchased,data:titanic:ticketPC 17756
695,data:titanic:ticketPC 17756,has_a_cabin,data:titanic:cabin:E52
696,data:titanic:passenger:78,is_a,https://en.wikipedia.org/wiki/Woman
697,data:titanic:passenger:78,has_a_name,Alexander Taylor \(Mary Eliza Ingersoll\) Compton
698,data:titanic:passenger:78,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
699,data:titanic:passenger:78,is_married_to,Alexander Compton
700,data:titanic:passenger:78,has_an_age_of,64.0
701,data:titanic:passenger:78,stayed_in,data:titanic:cabin:E45
